cliente 5980;BEL;SSA;10 dias;5 estrelas;R$ 10000
cliente 5981;SSA;RIO;9 dias;5 estrelas;R$ 7500
cliente 5982;CNF;RIO;9 dias;4 estrelas;R$ 7500
cliente 5983;BEL;RIO;3 dias;2 estrelas;R$ 8500
cliente 5984;RIO;SAO;5 dias;3 estrelas;R$ 3000
cliente 5985;BEL;FOR;6 dias;2 estrelas;R$ 9500
cliente 5986;SAO;SSA;1 dias;4 estrelas;R$ 8500
cliente 5987;SSA;FOR;15 dias;1 estrelas;R$ 4500
cliente 5988;RIO;SSA;1 dias;5 estrelas;R$ 3500
cliente 5989;SAO;RIO;11 dias;1 estrelas;R$ 6000
cliente 5990;SAO;BEL;6 dias;3 estrelas;R$ 6000
cliente 5991;FOR;CNF;9 dias;3 estrelas;R$ 2000
cliente 5992;SSA;BEL;15 dias;5 estrelas;R$ 6000
cliente 5993;SAO;FOR;2 dias;1 estrelas;R$ 6500
cliente 5994;SSA;CNF;7 dias;3 estrelas;R$ 2500
cliente 5995;CNF;BEL;13 dias;4 estrelas;R$ 6500
cliente 5996;BEL;SSA;13 dias;4 estrelas;R$ 8000
cliente 5997;SAO;SSA;15 dias;2 estrelas;R$ 6500
cliente 5998;CNF;SSA;14 dias;3 estrelas;R$ 5500
cliente 5999;RIO;CNF;2 dias;1 estrelas;R$ 8000
cliente 6000;RIO;CNF;14 dias;1 estrelas;R$ 3500
cliente 6001;REC;CNF;7 dias;4 estrelas;R$ 7000
cliente 6002;SSA;RIO;7 dias;5 estrelas;R$ 2500
cliente 6003;BEL;REC;11 dias;2 estrelas;R$ 8500
cliente 6004;REC;BEL;14 dias;3 estrelas;R$ 8000
cliente 6005;SSA;FOR;6 dias;3 estrelas;R$ 2000
cliente 6006;BEL;FOR;7 dias;5 estrelas;R$ 6000
cliente 6007;SSA;REC;8 dias;4 estrelas;R$ 6500
cliente 6008;RIO;FOR;12 dias;5 estrelas;R$ 9000
cliente 6009;FOR;REC;12 dias;3 estrelas;R$ 4500
cliente 6010;CNF;FOR;14 dias;1 estrelas;R$ 5500
cliente 6011;SAO;SSA;8 dias;4 estrelas;R$ 6500
cliente 6012;BEL;RIO;4 dias;4 estrelas;R$ 3500
cliente 6013;FOR;RIO;14 dias;4 estrelas;R$ 9500
cliente 6014;REC;RIO;9 dias;5 estrelas;R$ 3000
cliente 6015;RIO;CNF;11 dias;3 estrelas;R$ 4500
cliente 6016;REC;CNF;13 dias;5 estrelas;R$ 8500
cliente 6017;SSA;REC;2 dias;2 estrelas;R$ 6000
cliente 6018;CNF;REC;8 dias;4 estrelas;R$ 6500
cliente 6019;SAO;REC;15 dias;5 estrelas;R$ 4000
cliente 6020;REC;CNF;13 dias;3 estrelas;R$ 7000
cliente 6021;FOR;CNF;2 dias;3 estrelas;R$ 9000
cliente 6022;SSA;SAO;12 dias;3 estrelas;R$ 3500
cliente 6023;REC;SAO;2 dias;2 estrelas;R$ 2500
cliente 6024;SAO;FOR;7 dias;2 estrelas;R$ 3000
cliente 6025;BEL;RIO;8 dias;5 estrelas;R$ 9000
cliente 6026;BEL;FOR;5 dias;2 estrelas;R$ 6000
cliente 6027;BEL;SAO;5 dias;1 estrelas;R$ 9000
cliente 6028;CNF;SAO;14 dias;3 estrelas;R$ 5500
cliente 6029;SAO;REC;10 dias;5 estrelas;R$ 9000
cliente 6030;BEL;RIO;7 dias;1 estrelas;R$ 8500
cliente 6031;FOR;SAO;8 dias;2 estrelas;R$ 5000
cliente 6032;SSA;CNF;9 dias;4 estrelas;R$ 8500
cliente 6033;FOR;RIO;14 dias;3 estrelas;R$ 6000
cliente 6034;RIO;BEL;11 dias;3 estrelas;R$ 8000
cliente 6035;SSA;CNF;8 dias;2 estrelas;R$ 6500
cliente 6036;RIO;CNF;13 dias;4 estrelas;R$ 6500
cliente 6037;SAO;FOR;8 dias;5 estrelas;R$ 3000
cliente 6038;FOR;SAO;11 dias;1 estrelas;R$ 4500
cliente 6039;CNF;RIO;9 dias;4 estrelas;R$ 3500
cliente 6040;CNF;BEL;12 dias;3 estrelas;R$ 2500
cliente 6041;RIO;CNF;8 dias;4 estrelas;R$ 4000
cliente 6042;REC;RIO;2 dias;5 estrelas;R$ 7000
cliente 6043;BEL;SSA;6 dias;1 estrelas;R$ 5000
cliente 6044;FOR;REC;9 dias;4 estrelas;R$ 4500
cliente 6045;FOR;CNF;8 dias;2 estrelas;R$ 5000
cliente 6046;FOR;REC;7 dias;4 estrelas;R$ 6500
cliente 6047;CNF;REC;2 dias;2 estrelas;R$ 10000
cliente 6048;CNF;SAO;10 dias;1 estrelas;R$ 8000
cliente 6049;SAO;REC;14 dias;4 estrelas;R$ 10000
cliente 6050;SAO;BEL;14 dias;4 estrelas;R$ 9500
cliente 6051;BEL;SAO;5 dias;5 estrelas;R$ 6000
cliente 6052;SSA;FOR;11 dias;2 estrelas;R$ 8500
cliente 6053;REC;RIO;7 dias;5 estrelas;R$ 5500
cliente 6054;REC;BEL;7 dias;5 estrelas;R$ 2500
cliente 6055;BEL;SAO;13 dias;3 estrelas;R$ 2000
cliente 6056;FOR;SAO;13 dias;1 estrelas;R$ 5500
cliente 6057;SSA;FOR;6 dias;3 estrelas;R$ 4500
cliente 6058;SSA;REC;2 dias;2 estrelas;R$ 9500
cliente 6059;FOR;SAO;14 dias;2 estrelas;R$ 10000
cliente 6060;REC;CNF;6 dias;5 estrelas;R$ 3500
cliente 6061;RIO;REC;7 dias;1 estrelas;R$ 3000
cliente 6062;SAO;RIO;2 dias;3 estrelas;R$ 9500
cliente 6063;FOR;SSA;10 dias;5 estrelas;R$ 8000
cliente 6064;SSA;RIO;13 dias;2 estrelas;R$ 3000
cliente 6065;RIO;SSA;10 dias;4 estrelas;R$ 4500
cliente 6066;REC;BEL;10 dias;5 estrelas;R$ 5000
cliente 6067;BEL;SSA;5 dias;4 estrelas;R$ 7000
cliente 6068;FOR;REC;7 dias;5 estrelas;R$ 9500
cliente 6069;RIO;SAO;14 dias;3 estrelas;R$ 2000
cliente 6070;REC;SAO;1 dias;4 estrelas;R$ 7500
cliente 6071;SAO;CNF;1 dias;2 estrelas;R$ 9500
cliente 6072;FOR;SSA;4 dias;2 estrelas;R$ 6500
cliente 6073;BEL;SAO;1 dias;4 estrelas;R$ 2500
cliente 6074;REC;SAO;6 dias;3 estrelas;R$ 9500
cliente 6075;REC;BEL;7 dias;1 estrelas;R$ 3500
cliente 6076;CNF;FOR;5 dias;3 estrelas;R$ 4500
cliente 6077;CNF;BEL;7 dias;5 estrelas;R$ 3000
cliente 6078;REC;CNF;11 dias;2 estrelas;R$ 6000
cliente 6079;RIO;SAO;13 dias;2 estrelas;R$ 6000
cliente 6080;SSA;REC;13 dias;2 estrelas;R$ 6500
cliente 6081;SSA;CNF;1 dias;2 estrelas;R$ 8500
cliente 6082;SSA;SAO;15 dias;2 estrelas;R$ 3000
cliente 6083;RIO;SAO;2 dias;3 estrelas;R$ 9000
cliente 6084;REC;RIO;9 dias;1 estrelas;R$ 5500
cliente 6085;REC;SSA;13 dias;5 estrelas;R$ 7000
cliente 6086;SSA;BEL;4 dias;4 estrelas;R$ 2000
cliente 6087;FOR;RIO;6 dias;3 estrelas;R$ 8500
cliente 6088;CNF;SAO;8 dias;1 estrelas;R$ 2500
cliente 6089;CNF;SAO;11 dias;1 estrelas;R$ 8000
cliente 6090;FOR;SSA;6 dias;5 estrelas;R$ 10000
cliente 6091;FOR;RIO;8 dias;5 estrelas;R$ 2500
cliente 6092;REC;SAO;1 dias;5 estrelas;R$ 8000
cliente 6093;SAO;FOR;2 dias;4 estrelas;R$ 3500
cliente 6094;FOR;SAO;9 dias;3 estrelas;R$ 9500
cliente 6095;RIO;BEL;14 dias;1 estrelas;R$ 4500
cliente 6096;RIO;CNF;13 dias;5 estrelas;R$ 8000
cliente 6097;SAO;FOR;13 dias;2 estrelas;R$ 8000
cliente 6098;RIO;REC;15 dias;4 estrelas;R$ 9500
cliente 6099;BEL;SSA;15 dias;4 estrelas;R$ 3000
cliente 6100;CNF;BEL;4 dias;3 estrelas;R$ 3500
cliente 6101;CNF;BEL;3 dias;5 estrelas;R$ 10000
cliente 6102;SSA;RIO;11 dias;5 estrelas;R$ 8000
cliente 6103;FOR;REC;2 dias;4 estrelas;R$ 3500
cliente 6104;SSA;RIO;3 dias;2 estrelas;R$ 5500
cliente 6105;FOR;SSA;7 dias;2 estrelas;R$ 9500
cliente 6106;SSA;FOR;5 dias;2 estrelas;R$ 8000
cliente 6107;BEL;REC;2 dias;5 estrelas;R$ 5500
cliente 6108;SAO;BEL;9 dias;1 estrelas;R$ 3000
cliente 6109;BEL;SSA;1 dias;4 estrelas;R$ 8000
cliente 6110;FOR;RIO;4 dias;3 estrelas;R$ 7500
cliente 6111;FOR;SSA;11 dias;4 estrelas;R$ 2000
cliente 6112;SAO;FOR;13 dias;3 estrelas;R$ 4000
cliente 6113;FOR;RIO;12 dias;5 estrelas;R$ 3000
cliente 6114;RIO;FOR;6 dias;4 estrelas;R$ 10000
cliente 6115;RIO;BEL;3 dias;4 estrelas;R$ 5000
cliente 6116;FOR;SAO;13 dias;4 estrelas;R$ 5500
cliente 6117;SAO;BEL;13 dias;1 estrelas;R$ 5500
cliente 6118;REC;BEL;6 dias;3 estrelas;R$ 4500
cliente 6119;RIO;SSA;14 dias;2 estrelas;R$ 2500
cliente 6120;BEL;RIO;13 dias;3 estrelas;R$ 9000
cliente 6121;SAO;FOR;8 dias;4 estrelas;R$ 7500
cliente 6122;SAO;BEL;12 dias;5 estrelas;R$ 5500
cliente 6123;REC;BEL;2 dias;2 estrelas;R$ 5500
cliente 6124;FOR;SSA;6 dias;1 estrelas;R$ 9500
cliente 6125;REC;FOR;13 dias;1 estrelas;R$ 5000
cliente 6126;CNF;BEL;9 dias;5 estrelas;R$ 3500
cliente 6127;SAO;FOR;3 dias;5 estrelas;R$ 9000
cliente 6128;SSA;RIO;8 dias;1 estrelas;R$ 4000
cliente 6129;BEL;CNF;6 dias;3 estrelas;R$ 10000
cliente 6130;SSA;REC;7 dias;1 estrelas;R$ 6000
cliente 6131;BEL;CNF;15 dias;2 estrelas;R$ 7000
cliente 6132;FOR;REC;13 dias;4 estrelas;R$ 4000
cliente 6133;CNF;SSA;4 dias;1 estrelas;R$ 6000
cliente 6134;CNF;SSA;12 dias;3 estrelas;R$ 7000
cliente 6135;RIO;FOR;6 dias;1 estrelas;R$ 8500
cliente 6136;FOR;RIO;2 dias;4 estrelas;R$ 5500
cliente 6137;SAO;REC;4 dias;1 estrelas;R$ 6500
cliente 6138;SSA;CNF;6 dias;5 estrelas;R$ 4000
cliente 6139;SAO;SSA;3 dias;4 estrelas;R$ 5000
cliente 6140;CNF;RIO;10 dias;4 estrelas;R$ 6500
cliente 6141;SSA;RIO;1 dias;1 estrelas;R$ 9500
cliente 6142;SSA;REC;15 dias;5 estrelas;R$ 6000
cliente 6143;SAO;REC;11 dias;3 estrelas;R$ 4000
cliente 6144;BEL;CNF;2 dias;4 estrelas;R$ 4000
cliente 6145;CNF;RIO;10 dias;2 estrelas;R$ 5500
cliente 6146;RIO;BEL;5 dias;3 estrelas;R$ 9500
cliente 6147;SAO;SSA;9 dias;3 estrelas;R$ 8500
cliente 6148;RIO;BEL;6 dias;2 estrelas;R$ 6000
cliente 6149;CNF;FOR;13 dias;3 estrelas;R$ 9000
cliente 6150;FOR;SAO;9 dias;2 estrelas;R$ 6000
cliente 6151;RIO;SAO;15 dias;3 estrelas;R$ 2500
cliente 6152;REC;SAO;11 dias;1 estrelas;R$ 3500
cliente 6153;FOR;RIO;9 dias;4 estrelas;R$ 3000
cliente 6154;REC;RIO;6 dias;5 estrelas;R$ 5500
cliente 6155;FOR;SAO;11 dias;5 estrelas;R$ 6500
cliente 6156;CNF;SSA;8 dias;2 estrelas;R$ 3000
cliente 6157;CNF;REC;3 dias;1 estrelas;R$ 7500
cliente 6158;REC;BEL;10 dias;3 estrelas;R$ 2000
cliente 6159;CNF;SAO;10 dias;5 estrelas;R$ 3500
cliente 6160;FOR;CNF;5 dias;5 estrelas;R$ 3000
cliente 6161;CNF;REC;2 dias;1 estrelas;R$ 3500
cliente 6162;BEL;FOR;6 dias;2 estrelas;R$ 9000
cliente 6163;CNF;RIO;14 dias;1 estrelas;R$ 3500
cliente 6164;CNF;REC;15 dias;3 estrelas;R$ 5500
cliente 6165;SSA;FOR;15 dias;5 estrelas;R$ 8000
cliente 6166;REC;SSA;1 dias;4 estrelas;R$ 3000
cliente 6167;SSA;FOR;5 dias;5 estrelas;R$ 6000
cliente 6168;RIO;SAO;1 dias;1 estrelas;R$ 6000
cliente 6169;REC;FOR;8 dias;2 estrelas;R$ 3500
cliente 6170;SSA;FOR;11 dias;4 estrelas;R$ 7500
cliente 6171;FOR;SSA;6 dias;3 estrelas;R$ 2000
cliente 6172;FOR;REC;12 dias;2 estrelas;R$ 5500
cliente 6173;SAO;RIO;4 dias;2 estrelas;R$ 3500
cliente 6174;SAO;BEL;12 dias;5 estrelas;R$ 3500
cliente 6175;SSA;CNF;10 dias;4 estrelas;R$ 10000
cliente 6176;BEL;REC;2 dias;4 estrelas;R$ 10000
cliente 6177;REC;BEL;9 dias;1 estrelas;R$ 9500
cliente 6178;FOR;CNF;8 dias;1 estrelas;R$ 6000
cliente 6179;RIO;BEL;14 dias;2 estrelas;R$ 9500
cliente 6180;SSA;CNF;2 dias;4 estrelas;R$ 3500
cliente 6181;SSA;SAO;10 dias;4 estrelas;R$ 3500
cliente 6182;FOR;CNF;7 dias;1 estrelas;R$ 8500
cliente 6183;RIO;FOR;10 dias;1 estrelas;R$ 4000
cliente 6184;BEL;RIO;1 dias;4 estrelas;R$ 4500
cliente 6185;SAO;RIO;14 dias;1 estrelas;R$ 9500
cliente 6186;SAO;SSA;7 dias;1 estrelas;R$ 2500
cliente 6187;CNF;RIO;4 dias;5 estrelas;R$ 10000
cliente 6188;CNF;REC;5 dias;1 estrelas;R$ 6000
cliente 6189;SSA;SAO;6 dias;3 estrelas;R$ 3500
cliente 6190;CNF;SAO;15 dias;2 estrelas;R$ 8500
cliente 6191;REC;SAO;7 dias;5 estrelas;R$ 5000
cliente 6192;REC;CNF;15 dias;3 estrelas;R$ 8500
cliente 6193;FOR;REC;6 dias;3 estrelas;R$ 2000
cliente 6194;FOR;BEL;15 dias;3 estrelas;R$ 7500
cliente 6195;REC;BEL;4 dias;3 estrelas;R$ 4500
cliente 6196;SAO;FOR;14 dias;5 estrelas;R$ 4000
cliente 6197;FOR;SAO;3 dias;4 estrelas;R$ 8500
cliente 6198;BEL;SAO;9 dias;3 estrelas;R$ 2000
cliente 6199;RIO;FOR;15 dias;4 estrelas;R$ 7000
cliente 6200;SAO;RIO;7 dias;4 estrelas;R$ 5000
cliente 6201;SSA;CNF;1 dias;4 estrelas;R$ 9000
cliente 6202;RIO;SSA;10 dias;5 estrelas;R$ 9500
cliente 6203;RIO;FOR;11 dias;3 estrelas;R$ 4000
cliente 6204;SSA;CNF;9 dias;4 estrelas;R$ 10000
cliente 6205;RIO;CNF;15 dias;3 estrelas;R$ 9500
cliente 6206;BEL;RIO;1 dias;3 estrelas;R$ 3500
cliente 6207;FOR;REC;3 dias;4 estrelas;R$ 3000
cliente 6208;RIO;SSA;9 dias;4 estrelas;R$ 6500
cliente 6209;SAO;REC;1 dias;4 estrelas;R$ 7500
cliente 6210;BEL;FOR;4 dias;4 estrelas;R$ 3500
cliente 6211;BEL;CNF;8 dias;2 estrelas;R$ 2500
cliente 6212;SAO;CNF;5 dias;3 estrelas;R$ 9500
cliente 6213;BEL;RIO;1 dias;3 estrelas;R$ 3500
cliente 6214;CNF;SSA;2 dias;4 estrelas;R$ 9500
cliente 6215;SSA;BEL;15 dias;3 estrelas;R$ 7000
cliente 6216;CNF;BEL;6 dias;5 estrelas;R$ 2000
cliente 6217;REC;CNF;12 dias;4 estrelas;R$ 8500
cliente 6218;SSA;CNF;14 dias;2 estrelas;R$ 4500
cliente 6219;BEL;SSA;9 dias;3 estrelas;R$ 7500
cliente 6220;SAO;REC;15 dias;3 estrelas;R$ 6000
cliente 6221;RIO;REC;14 dias;1 estrelas;R$ 2500
cliente 6222;BEL;CNF;9 dias;2 estrelas;R$ 3500
cliente 6223;BEL;SSA;6 dias;1 estrelas;R$ 7500
cliente 6224;BEL;REC;10 dias;3 estrelas;R$ 3000
cliente 6225;RIO;SSA;12 dias;4 estrelas;R$ 5500
cliente 6226;REC;RIO;1 dias;2 estrelas;R$ 2000
cliente 6227;REC;CNF;2 dias;1 estrelas;R$ 10000
cliente 6228;RIO;SAO;3 dias;2 estrelas;R$ 7500
cliente 6229;CNF;SSA;6 dias;1 estrelas;R$ 3000
cliente 6230;BEL;SAO;14 dias;5 estrelas;R$ 5000
cliente 6231;RIO;BEL;5 dias;3 estrelas;R$ 5500
cliente 6232;SSA;BEL;7 dias;3 estrelas;R$ 4500
cliente 6233;SAO;RIO;14 dias;1 estrelas;R$ 10000
cliente 6234;CNF;BEL;3 dias;4 estrelas;R$ 2000
cliente 6235;SSA;CNF;3 dias;4 estrelas;R$ 9000
cliente 6236;SSA;SAO;2 dias;5 estrelas;R$ 4000
cliente 6237;SAO;REC;4 dias;3 estrelas;R$ 2500
cliente 6238;BEL;SAO;9 dias;4 estrelas;R$ 2500
cliente 6239;SAO;REC;1 dias;2 estrelas;R$ 4500
cliente 6240;RIO;BEL;5 dias;2 estrelas;R$ 4000
cliente 6241;SSA;CNF;15 dias;1 estrelas;R$ 2000
cliente 6242;RIO;FOR;9 dias;1 estrelas;R$ 9500
cliente 6243;REC;RIO;10 dias;2 estrelas;R$ 8500
cliente 6244;SSA;BEL;14 dias;5 estrelas;R$ 10000
cliente 6245;BEL;REC;12 dias;4 estrelas;R$ 2500
cliente 6246;RIO;BEL;8 dias;2 estrelas;R$ 8500
cliente 6247;CNF;BEL;14 dias;5 estrelas;R$ 5000
cliente 6248;REC;RIO;8 dias;4 estrelas;R$ 2000
cliente 6249;SAO;RIO;12 dias;3 estrelas;R$ 3000
cliente 6250;SSA;CNF;10 dias;2 estrelas;R$ 9000
cliente 6251;REC;SSA;5 dias;3 estrelas;R$ 2500
cliente 6252;SAO;FOR;11 dias;5 estrelas;R$ 3500
cliente 6253;RIO;FOR;9 dias;4 estrelas;R$ 5500
cliente 6254;CNF;BEL;8 dias;4 estrelas;R$ 9500
cliente 6255;BEL;SSA;14 dias;2 estrelas;R$ 2500
cliente 6256;SAO;BEL;3 dias;3 estrelas;R$ 3000
cliente 6257;SAO;BEL;15 dias;3 estrelas;R$ 2000
cliente 6258;RIO;BEL;2 dias;4 estrelas;R$ 4500
cliente 6259;SAO;BEL;5 dias;3 estrelas;R$ 5000
cliente 6260;SAO;RIO;7 dias;5 estrelas;R$ 6000
cliente 6261;RIO;SAO;5 dias;5 estrelas;R$ 4500
cliente 6262;FOR;CNF;14 dias;4 estrelas;R$ 2000
cliente 6263;SAO;CNF;9 dias;1 estrelas;R$ 8500
cliente 6264;REC;SAO;14 dias;4 estrelas;R$ 9500
cliente 6265;SSA;RIO;6 dias;5 estrelas;R$ 8000
cliente 6266;BEL;SAO;11 dias;5 estrelas;R$ 6000
cliente 6267;SAO;FOR;13 dias;1 estrelas;R$ 8000
cliente 6268;REC;RIO;1 dias;5 estrelas;R$ 7000
cliente 6269;CNF;RIO;8 dias;4 estrelas;R$ 3000
cliente 6270;FOR;CNF;7 dias;3 estrelas;R$ 7000
cliente 6271;SSA;BEL;14 dias;1 estrelas;R$ 9000
cliente 6272;SSA;RIO;3 dias;1 estrelas;R$ 4500
cliente 6273;BEL;CNF;13 dias;5 estrelas;R$ 7000
cliente 6274;RIO;SAO;15 dias;3 estrelas;R$ 3000
cliente 6275;REC;RIO;9 dias;2 estrelas;R$ 9500
cliente 6276;FOR;CNF;7 dias;5 estrelas;R$ 3000
cliente 6277;RIO;SAO;1 dias;3 estrelas;R$ 8500
cliente 6278;SAO;RIO;9 dias;1 estrelas;R$ 5500
cliente 6279;BEL;CNF;10 dias;2 estrelas;R$ 7000
cliente 6280;BEL;FOR;9 dias;3 estrelas;R$ 8000
cliente 6281;SSA;SAO;15 dias;3 estrelas;R$ 9500
cliente 6282;SSA;REC;7 dias;5 estrelas;R$ 8500
cliente 6283;CNF;SAO;9 dias;3 estrelas;R$ 9000
cliente 6284;REC;RIO;2 dias;4 estrelas;R$ 3500
cliente 6285;RIO;BEL;9 dias;3 estrelas;R$ 5500
cliente 6286;RIO;BEL;13 dias;1 estrelas;R$ 8000
cliente 6287;SSA;RIO;6 dias;2 estrelas;R$ 4500
cliente 6288;REC;SAO;11 dias;2 estrelas;R$ 7000
cliente 6289;SSA;FOR;9 dias;3 estrelas;R$ 10000
cliente 6290;FOR;SAO;12 dias;5 estrelas;R$ 3000
cliente 6291;CNF;SSA;11 dias;4 estrelas;R$ 9500
cliente 6292;CNF;BEL;13 dias;3 estrelas;R$ 9000
cliente 6293;FOR;CNF;13 dias;5 estrelas;R$ 2000
cliente 6294;BEL;RIO;10 dias;4 estrelas;R$ 4500
cliente 6295;RIO;REC;5 dias;1 estrelas;R$ 9500
cliente 6296;REC;SSA;10 dias;1 estrelas;R$ 10000
cliente 6297;FOR;SAO;14 dias;4 estrelas;R$ 3500
cliente 6298;FOR;RIO;1 dias;5 estrelas;R$ 9000
cliente 6299;REC;SAO;15 dias;5 estrelas;R$ 5500
cliente 6300;CNF;FOR;3 dias;2 estrelas;R$ 4000
cliente 6301;SAO;CNF;1 dias;5 estrelas;R$ 10000
cliente 6302;SAO;BEL;9 dias;2 estrelas;R$ 9500
cliente 6303;BEL;SAO;13 dias;5 estrelas;R$ 6000
cliente 6304;RIO;REC;15 dias;4 estrelas;R$ 6000
cliente 6305;SSA;REC;13 dias;1 estrelas;R$ 6000
cliente 6306;FOR;RIO;4 dias;4 estrelas;R$ 9000
cliente 6307;RIO;SAO;5 dias;4 estrelas;R$ 8500
cliente 6308;SAO;FOR;13 dias;2 estrelas;R$ 4500
cliente 6309;SSA;BEL;4 dias;5 estrelas;R$ 2500
cliente 6310;REC;SAO;6 dias;3 estrelas;R$ 8500
cliente 6311;RIO;FOR;10 dias;4 estrelas;R$ 10000
cliente 6312;REC;RIO;15 dias;1 estrelas;R$ 2500
cliente 6313;RIO;REC;13 dias;2 estrelas;R$ 2000
cliente 6314;REC;FOR;1 dias;3 estrelas;R$ 3000
cliente 6315;SAO;BEL;2 dias;4 estrelas;R$ 2000
cliente 6316;REC;SAO;5 dias;1 estrelas;R$ 3500
cliente 6317;SSA;CNF;5 dias;5 estrelas;R$ 5500
cliente 6318;RIO;SSA;5 dias;1 estrelas;R$ 4500
cliente 6319;CNF;SAO;11 dias;2 estrelas;R$ 7500
cliente 6320;SAO;REC;13 dias;1 estrelas;R$ 3500
cliente 6321;FOR;RIO;12 dias;5 estrelas;R$ 9000
cliente 6322;RIO;REC;6 dias;2 estrelas;R$ 4000
cliente 6323;CNF;REC;13 dias;5 estrelas;R$ 3500
cliente 6324;SAO;CNF;7 dias;5 estrelas;R$ 6500
cliente 6325;REC;BEL;13 dias;3 estrelas;R$ 5500
cliente 6326;SSA;RIO;9 dias;2 estrelas;R$ 7500
cliente 6327;RIO;SAO;9 dias;1 estrelas;R$ 4000
cliente 6328;CNF;BEL;2 dias;3 estrelas;R$ 7000
cliente 6329;RIO;FOR;2 dias;1 estrelas;R$ 10000
cliente 6330;RIO;BEL;4 dias;2 estrelas;R$ 8000
cliente 6331;SAO;FOR;11 dias;5 estrelas;R$ 8000
cliente 6332;RIO;CNF;10 dias;4 estrelas;R$ 4500
cliente 6333;SSA;REC;9 dias;5 estrelas;R$ 6500
cliente 6334;SSA;CNF;12 dias;1 estrelas;R$ 5000
cliente 6335;SAO;CNF;3 dias;5 estrelas;R$ 8000
cliente 6336;REC;SSA;13 dias;1 estrelas;R$ 4000
cliente 6337;SSA;CNF;4 dias;5 estrelas;R$ 2500
cliente 6338;FOR;RIO;9 dias;5 estrelas;R$ 10000
cliente 6339;SAO;CNF;12 dias;4 estrelas;R$ 8500
cliente 6340;FOR;BEL;15 dias;3 estrelas;R$ 3500
cliente 6341;RIO;SSA;3 dias;5 estrelas;R$ 9000
cliente 6342;BEL;CNF;2 dias;1 estrelas;R$ 4500
cliente 6343;FOR;BEL;4 dias;4 estrelas;R$ 9500
cliente 6344;BEL;REC;8 dias;4 estrelas;R$ 5500
cliente 6345;SSA;CNF;11 dias;3 estrelas;R$ 6500
cliente 6346;RIO;CNF;15 dias;3 estrelas;R$ 4500
cliente 6347;CNF;BEL;9 dias;2 estrelas;R$ 6000
cliente 6348;RIO;CNF;4 dias;2 estrelas;R$ 3500
cliente 6349;FOR;CNF;11 dias;5 estrelas;R$ 9000
cliente 6350;CNF;REC;3 dias;5 estrelas;R$ 3500
cliente 6351;SSA;RIO;7 dias;5 estrelas;R$ 10000
cliente 6352;RIO;SAO;2 dias;3 estrelas;R$ 5000
cliente 6353;SAO;REC;11 dias;3 estrelas;R$ 6000
cliente 6354;BEL;RIO;5 dias;2 estrelas;R$ 7500
cliente 6355;CNF;SSA;15 dias;2 estrelas;R$ 3000
cliente 6356;CNF;BEL;4 dias;4 estrelas;R$ 4500
cliente 6357;SSA;BEL;15 dias;3 estrelas;R$ 3500
cliente 6358;RIO;SAO;12 dias;5 estrelas;R$ 2500
cliente 6359;REC;SSA;15 dias;1 estrelas;R$ 10000
cliente 6360;RIO;CNF;9 dias;3 estrelas;R$ 7500
cliente 6361;SSA;BEL;9 dias;5 estrelas;R$ 8500
cliente 6362;REC;BEL;1 dias;5 estrelas;R$ 9500
cliente 6363;CNF;REC;11 dias;4 estrelas;R$ 4500
cliente 6364;REC;BEL;11 dias;5 estrelas;R$ 2000
cliente 6365;BEL;FOR;10 dias;5 estrelas;R$ 8500
cliente 6366;REC;RIO;15 dias;4 estrelas;R$ 2500
cliente 6367;SAO;REC;13 dias;5 estrelas;R$ 4500
cliente 6368;RIO;SAO;5 dias;3 estrelas;R$ 9500
cliente 6369;BEL;SAO;14 dias;1 estrelas;R$ 7500
cliente 6370;REC;BEL;2 dias;5 estrelas;R$ 7500
cliente 6371;SAO;SSA;4 dias;3 estrelas;R$ 10000
cliente 6372;FOR;SAO;9 dias;3 estrelas;R$ 4500
cliente 6373;FOR;REC;2 dias;1 estrelas;R$ 6000
cliente 6374;SAO;REC;9 dias;4 estrelas;R$ 10000
cliente 6375;SSA;REC;7 dias;3 estrelas;R$ 3000
cliente 6376;BEL;CNF;2 dias;4 estrelas;R$ 4500
cliente 6377;FOR;CNF;4 dias;1 estrelas;R$ 3500
cliente 6378;REC;BEL;2 dias;4 estrelas;R$ 3500
cliente 6379;FOR;RIO;1 dias;1 estrelas;R$ 2500
cliente 6380;CNF;RIO;10 dias;1 estrelas;R$ 4500
cliente 6381;SSA;REC;4 dias;3 estrelas;R$ 4000
cliente 6382;SAO;RIO;7 dias;5 estrelas;R$ 6000
cliente 6383;RIO;FOR;15 dias;4 estrelas;R$ 6500
cliente 6384;SSA;RIO;11 dias;1 estrelas;R$ 5500
cliente 6385;CNF;BEL;4 dias;5 estrelas;R$ 7000
cliente 6386;BEL;FOR;15 dias;5 estrelas;R$ 10000
cliente 6387;RIO;SAO;5 dias;4 estrelas;R$ 8500
cliente 6388;REC;CNF;9 dias;1 estrelas;R$ 8500
cliente 6389;RIO;REC;1 dias;4 estrelas;R$ 8000
cliente 6390;CNF;SAO;12 dias;5 estrelas;R$ 2000
cliente 6391;FOR;RIO;2 dias;1 estrelas;R$ 5500
cliente 6392;RIO;BEL;2 dias;2 estrelas;R$ 6000
cliente 6393;REC;RIO;12 dias;4 estrelas;R$ 4500
cliente 6394;BEL;FOR;7 dias;1 estrelas;R$ 8000
