cliente 855;CNF;SAO;4 dias;5 estrelas;R$ 4500
cliente 856;CNF;REC;4 dias;2 estrelas;R$ 2500
cliente 857;SSA;RIO;2 dias;5 estrelas;R$ 9500
cliente 858;RIO;BEL;5 dias;4 estrelas;R$ 4000
cliente 859;REC;RIO;14 dias;4 estrelas;R$ 8000
cliente 860;RIO;SAO;12 dias;1 estrelas;R$ 3500
cliente 861;REC;RIO;13 dias;3 estrelas;R$ 8500
cliente 862;BEL;CNF;3 dias;1 estrelas;R$ 10000
cliente 863;SSA;CNF;15 dias;3 estrelas;R$ 7500
cliente 864;REC;BEL;4 dias;2 estrelas;R$ 8500
cliente 865;RIO;SAO;2 dias;2 estrelas;R$ 7000
cliente 866;SSA;REC;13 dias;5 estrelas;R$ 5000
cliente 867;REC;CNF;8 dias;2 estrelas;R$ 7500
cliente 868;RIO;CNF;4 dias;1 estrelas;R$ 7500
cliente 869;CNF;SAO;3 dias;4 estrelas;R$ 6000
cliente 870;REC;FOR;3 dias;2 estrelas;R$ 2000
cliente 871;BEL;CNF;4 dias;4 estrelas;R$ 3500
cliente 872;BEL;RIO;5 dias;4 estrelas;R$ 7500
cliente 873;SSA;FOR;2 dias;1 estrelas;R$ 4000
cliente 874;FOR;CNF;9 dias;3 estrelas;R$ 8500
cliente 875;BEL;SAO;4 dias;1 estrelas;R$ 10000
cliente 876;SSA;SAO;4 dias;2 estrelas;R$ 4000
cliente 877;SAO;REC;9 dias;2 estrelas;R$ 9000
cliente 878;RIO;FOR;13 dias;2 estrelas;R$ 8000
cliente 879;RIO;FOR;15 dias;5 estrelas;R$ 2500
cliente 880;REC;SAO;6 dias;3 estrelas;R$ 9000
cliente 881;CNF;FOR;1 dias;4 estrelas;R$ 2000
cliente 882;REC;FOR;6 dias;4 estrelas;R$ 7000
cliente 883;FOR;SAO;5 dias;1 estrelas;R$ 5500
cliente 884;SAO;RIO;3 dias;5 estrelas;R$ 2500
cliente 885;FOR;RIO;6 dias;1 estrelas;R$ 10000
cliente 886;BEL;FOR;6 dias;2 estrelas;R$ 6500
cliente 887;RIO;SAO;9 dias;5 estrelas;R$ 7000
cliente 888;BEL;FOR;3 dias;2 estrelas;R$ 3500
cliente 889;RIO;BEL;6 dias;4 estrelas;R$ 8000
cliente 890;FOR;CNF;4 dias;3 estrelas;R$ 8000
cliente 891;SSA;CNF;4 dias;5 estrelas;R$ 6500
cliente 892;RIO;SSA;1 dias;5 estrelas;R$ 6000
cliente 893;RIO;CNF;9 dias;3 estrelas;R$ 8500
cliente 894;BEL;CNF;8 dias;1 estrelas;R$ 5500
cliente 895;CNF;RIO;8 dias;3 estrelas;R$ 3000
cliente 896;BEL;SSA;3 dias;5 estrelas;R$ 4000
cliente 897;CNF;BEL;9 dias;5 estrelas;R$ 2000
cliente 898;RIO;BEL;6 dias;3 estrelas;R$ 2500
cliente 899;BEL;REC;3 dias;5 estrelas;R$ 8000
cliente 900;SSA;REC;12 dias;5 estrelas;R$ 2000
cliente 901;CNF;BEL;10 dias;3 estrelas;R$ 5500
cliente 902;CNF;RIO;9 dias;3 estrelas;R$ 9500
cliente 903;REC;BEL;2 dias;3 estrelas;R$ 4500
cliente 904;BEL;REC;10 dias;5 estrelas;R$ 4000
cliente 905;CNF;BEL;13 dias;2 estrelas;R$ 6500
cliente 906;REC;SAO;11 dias;2 estrelas;R$ 6500
cliente 907;RIO;REC;15 dias;3 estrelas;R$ 3000
cliente 908;RIO;BEL;4 dias;3 estrelas;R$ 3000
cliente 909;BEL;CNF;1 dias;2 estrelas;R$ 4000
cliente 910;BEL;RIO;1 dias;4 estrelas;R$ 5000
cliente 911;CNF;RIO;12 dias;4 estrelas;R$ 6500
cliente 912;CNF;SAO;3 dias;1 estrelas;R$ 5500
cliente 913;BEL;REC;7 dias;5 estrelas;R$ 7500
cliente 914;SAO;FOR;6 dias;4 estrelas;R$ 9000
cliente 915;REC;CNF;14 dias;3 estrelas;R$ 2500
cliente 916;FOR;BEL;2 dias;1 estrelas;R$ 3000
cliente 917;SAO;CNF;14 dias;2 estrelas;R$ 9000
cliente 918;REC;FOR;9 dias;1 estrelas;R$ 4500
cliente 919;SAO;FOR;3 dias;3 estrelas;R$ 3500
cliente 920;REC;CNF;2 dias;2 estrelas;R$ 4000
cliente 921;FOR;BEL;11 dias;3 estrelas;R$ 9500
cliente 922;FOR;BEL;2 dias;4 estrelas;R$ 4500
cliente 923;FOR;CNF;9 dias;2 estrelas;R$ 6500
cliente 924;SAO;SSA;9 dias;1 estrelas;R$ 4500
cliente 925;SSA;SAO;6 dias;1 estrelas;R$ 8500
cliente 926;BEL;SAO;14 dias;5 estrelas;R$ 2000
cliente 927;BEL;CNF;2 dias;4 estrelas;R$ 3000
cliente 928;RIO;REC;3 dias;2 estrelas;R$ 10000
cliente 929;FOR;RIO;5 dias;4 estrelas;R$ 10000
cliente 930;BEL;SAO;6 dias;2 estrelas;R$ 10000
cliente 931;SAO;SSA;6 dias;2 estrelas;R$ 9000
cliente 932;BEL;SAO;9 dias;4 estrelas;R$ 8500
cliente 933;BEL;REC;6 dias;2 estrelas;R$ 8000
cliente 934;REC;SAO;3 dias;3 estrelas;R$ 5000
cliente 935;REC;FOR;14 dias;1 estrelas;R$ 7500
cliente 936;FOR;BEL;9 dias;1 estrelas;R$ 5500
cliente 937;REC;CNF;11 dias;2 estrelas;R$ 2500
cliente 938;BEL;REC;10 dias;4 estrelas;R$ 9500
cliente 939;SSA;FOR;3 dias;1 estrelas;R$ 5000
cliente 940;REC;CNF;8 dias;1 estrelas;R$ 7500
cliente 941;FOR;REC;4 dias;3 estrelas;R$ 4500
cliente 942;FOR;BEL;4 dias;4 estrelas;R$ 4000
cliente 943;SSA;BEL;1 dias;2 estrelas;R$ 6000
cliente 944;REC;BEL;6 dias;2 estrelas;R$ 5500
cliente 945;REC;FOR;10 dias;4 estrelas;R$ 4500
cliente 946;SSA;REC;2 dias;1 estrelas;R$ 3500
cliente 947;CNF;SSA;4 dias;5 estrelas;R$ 3500
cliente 948;RIO;SAO;4 dias;4 estrelas;R$ 7500
cliente 949;SSA;SAO;2 dias;3 estrelas;R$ 5000
cliente 950;SAO;CNF;8 dias;5 estrelas;R$ 7000
cliente 951;SAO;CNF;7 dias;2 estrelas;R$ 9000
cliente 952;BEL;SAO;9 dias;4 estrelas;R$ 4000
cliente 953;SAO;BEL;9 dias;1 estrelas;R$ 8000
cliente 954;RIO;FOR;10 dias;4 estrelas;R$ 4500
cliente 955;BEL;CNF;5 dias;5 estrelas;R$ 5000
cliente 956;CNF;RIO;11 dias;3 estrelas;R$ 5000
cliente 957;SAO;FOR;1 dias;2 estrelas;R$ 3000
cliente 958;BEL;SSA;9 dias;4 estrelas;R$ 3500
cliente 959;BEL;REC;1 dias;4 estrelas;R$ 9000
cliente 960;SSA;FOR;12 dias;5 estrelas;R$ 7000
cliente 961;SSA;RIO;10 dias;3 estrelas;R$ 4000
cliente 962;REC;SSA;2 dias;4 estrelas;R$ 4000
cliente 963;SSA;FOR;11 dias;1 estrelas;R$ 6000
cliente 964;FOR;CNF;3 dias;3 estrelas;R$ 5000
cliente 965;FOR;SAO;2 dias;1 estrelas;R$ 7500
cliente 966;CNF;FOR;3 dias;1 estrelas;R$ 7000
cliente 967;FOR;SSA;14 dias;4 estrelas;R$ 7000
cliente 968;FOR;SSA;8 dias;2 estrelas;R$ 5000
cliente 969;FOR;CNF;1 dias;2 estrelas;R$ 4500
cliente 970;SSA;SAO;7 dias;2 estrelas;R$ 8500
cliente 971;BEL;FOR;7 dias;3 estrelas;R$ 2000
cliente 972;SSA;CNF;14 dias;2 estrelas;R$ 7500
cliente 973;RIO;FOR;15 dias;5 estrelas;R$ 2000
cliente 974;SAO;FOR;5 dias;1 estrelas;R$ 10000
cliente 975;SSA;RIO;4 dias;2 estrelas;R$ 10000
cliente 976;RIO;FOR;6 dias;1 estrelas;R$ 2500
cliente 977;CNF;REC;14 dias;2 estrelas;R$ 5500
cliente 978;BEL;CNF;8 dias;1 estrelas;R$ 3500
cliente 979;FOR;SSA;12 dias;4 estrelas;R$ 9500
cliente 980;REC;CNF;11 dias;5 estrelas;R$ 6000
cliente 981;RIO;FOR;15 dias;3 estrelas;R$ 7500
cliente 982;SSA;FOR;7 dias;3 estrelas;R$ 9000
cliente 983;SAO;FOR;3 dias;5 estrelas;R$ 4000
cliente 984;REC;SAO;4 dias;2 estrelas;R$ 2000
cliente 985;FOR;RIO;2 dias;3 estrelas;R$ 2000
cliente 986;SSA;BEL;12 dias;1 estrelas;R$ 7000
cliente 987;FOR;SSA;12 dias;1 estrelas;R$ 9500
cliente 988;CNF;SSA;8 dias;5 estrelas;R$ 6000
cliente 989;SSA;CNF;13 dias;1 estrelas;R$ 3000
cliente 990;BEL;CNF;2 dias;2 estrelas;R$ 8500
cliente 991;RIO;SSA;10 dias;4 estrelas;R$ 3500
cliente 992;SAO;FOR;14 dias;3 estrelas;R$ 5500
cliente 993;CNF;SSA;6 dias;1 estrelas;R$ 9000
cliente 994;FOR;BEL;5 dias;5 estrelas;R$ 5000
cliente 995;BEL;REC;2 dias;2 estrelas;R$ 2000
cliente 996;SSA;SAO;2 dias;3 estrelas;R$ 7000
cliente 997;SSA;REC;2 dias;5 estrelas;R$ 4000
cliente 998;SSA;BEL;12 dias;4 estrelas;R$ 4000
cliente 999;SAO;SSA;15 dias;3 estrelas;R$ 5500
